411,63879
412,63865
413,63849
414,63832
415,63814
416,63795
417,63774
418,63753
419,63730
420,63706
421,63682
422,63655
423,63628
424,63600
425,63571
426,63541
427,63510
428,63477
429,63444
430,63410
431,63374
432,63337
433,63300
434,63261
435,63222
436,63182
437,63140
438,63098
439,63054
440,63009
441,62964
442,62918
443,62871
444,62823
445,62774
446,62724
447,62672
448,62621
449,62569
450,62515
451,62460
452,62406
453,62350
454,62293
455,62235
456,62177
457,62118
458,62058
459,61996
460,61935
461,61873
462,61810
463,61746
464,61682
465,61617
466,61551
467,61484
468,61416
469,61349
470,61280
471,61211
472,61141
473,61070
474,61000
475,60928
476,60856
477,60783
478,60710
479,60637
480,60562
481,60487
482,60412
483,60336
484,60259
485,60182
486,60105
487,60028
488,59950
489,59871
490,59793
491,59713
492,59633
493,59553
494,59473
495,59392
496,59311
497,59229
498,59148
499,59066
500,58984
501,58901
502,58819
503,58736
504,58652
505,58569
506,58486
507,58402
508,58318
509,58234
510,58150
511,58066
512,57981
513,57897
514,57812
515,57727
516,57642
517,57557
518,57473
519,57388
520,57303
521,57218
522,57133
523,57048
524,56963
525,56879
526,56793
527,56709
528,56624
529,56540
530,56455
531,56372
532,56287
533,56203
534,56120
535,56036
536,55953
537,55869
538,55787
539,55704
540,55622
541,55539
542,55457
543,55375
544,55294
545,55212
546,55132
547,55051
548,54971
549,54891
550,54812
551,54732
552,54654
553,54575
554,54497
555,54419
556,54342
557,54266
558,54189
559,54113
560,54038
561,53963
562,53889
563,53815
564,53741
565,53669
566,53596
567,53523
568,53452
569,53381
570,53311
571,53241
572,53172
573,53103
574,53036
575,52968
576,52901
577,52835
578,52770
579,52705
580,52641
581,52577
582,52514
583,52451
584,52390
585,52329
586,52269
587,52210
588,52150
589,52092
590,52034
591,51978
592,51922
593,51866
594,51811
595,51758
596,51705
597,51653
598,51601
599,51550
600,51500
601,51451
602,51402
603,51354
604,51308
605,51261
606,51216
607,51172
608,51128
609,51086
610,51044
611,51002
612,50962
613,50922
614,50883
615,50845
616,50808
617,50772
618,50736
619,50702
620,50667
621,50635
622,50603
623,50572
624,50541
625,50511
626,50483
627,50456
628,50428
629,50402
630,50376
631,50352
632,50329
633,50307
634,50284
635,50263
636,50243
637,50224
638,50206
639,50188
640,50172
641,50156
642,50140
643,50126
644,50112
645,50100
646,50088
647,50077
648,50068
649,50058
650,50050
651,50043
652,50036
653,50031
654,50026
655,50022
656,50018
657,50015
658,50014
659,50013
660,50013
661,50014
662,50015
663,50018
664,50021
665,50024
666,50029
667,50034
668,50040
669,50047
670,50055
671,50063
672,50073
673,50083
674,50093
675,50104
676,50117
677,50129
678,50143
679,50157
680,50172
681,50187
682,50204
683,50220
684,50239
685,50257
686,50275
687,50295
688,50315
689,50336
690,50358
691,50379
692,50402
693,50426
694,50449
695,50473
696,50498
697,50525
698,50551
699,50577
700,50604
701,50632
702,50660
703,50689
704,50718
705,50748
706,50778
707,50809
708,50840
709,50872
710,50904
711,50936
712,50969
713,51002
714,51036
715,51070
716,51105
717,51140
718,51175
719,51211
720,51246
721,51283
722,51319
723,51357
724,51393
725,51432
726,51469
727,51507
728,51545
729,51584
730,51623
731,51662
732,51701
733,51740
734,51780
735,51820
736,51860
737,51900
738,51940
739,51981
740,52021
741,52062
742,52103
743,52144
744,52184
745,52225
746,52266
747,52308
748,52349
749,52390
750,52431
751,52472
752,52513
753,52554
754,52596
755,52637
756,52678
757,52718
758,52759
759,52800
760,52841
761,52881
762,52922
763,52962
764,53002
765,53042
766,53082
767,53122
768,53161
769,53200
770,53239
771,53278
772,53317
773,53355
774,53393
775,53430
776,53469
777,53505
778,53543
779,53579
780,53616
781,53651
782,53687
783,53722
784,53757
785,53792
786,53826
787,53860
788,53893
789,53926
790,53958
791,53990
792,54022
793,54053
794,54084
795,54114
796,54144
797,54173
798,54202
799,54230
800,54258
801,54285
802,54311
803,54337
804,54364
805,54389
806,54413
807,54436
808,54460
809,54483
810,54504
811,54526
812,54547
813,54567
814,54587
815,54605
816,54623
817,54642
818,54658
819,54675
820,54690
821,54705
822,54719
823,54733
824,54745
825,54758
826,54769
827,54779
828,54789
829,54799
830,54807
831,54815
832,54822
833,54828
834,54833
835,54838
836,54841
837,54844
838,54847
839,54848
840,54849
841,54849
842,54848
843,54847
844,54844
845,54840
846,54836
847,54831
848,54826
849,54819
850,54812
851,54804
852,54794
853,54785
854,54774
855,54762
856,54750
857,54736
858,54722
859,54706
860,54690
861,54674
862,54656
863,54638
864,54619
865,54599
866,54578
867,54555
868,54533
869,54510
870,54486
871,54460
872,54434
873,54406
874,54379
875,54350
876,54321
877,54290
878,54259
879,54227
880,54195
881,54160
882,54126
883,54090
884,54054
885,54017
886,53979
887,53940
888,53900
889,53860
890,53818
891,53776
892,53734
893,53690
894,53646
895,53601
896,53554
897,53508
898,53460
899,53411
900,53362
901,53312
902,53261
903,53209
904,53157
905,53104
906,53051
907,52996
908,52940
909,52884
910,52828
911,52770
912,52712
913,52652
914,52593
915,52533
916,52472
917,52411
918,52348
919,52285
920,52221
921,52157
922,52092
923,52027
924,51961
925,51894
926,51826
927,51759
928,51690
929,51621
930,51551
931,51481
932,51410
933,51339
934,51266
935,51193
936,51121
937,51047
938,50973
939,50899
940,50824
941,50749
942,50673
943,50596
944,50520
945,50443
946,50365
947,50287
948,50208
949,50130
950,50050
951,49971
952,49891
953,49811
954,49730
955,49650
956,49568
957,49487
958,49405
959,49323
960,49240
961,49158
962,49075
963,48993
964,48909
965,48826
966,48742
967,48659
968,48575
969,48490
970,48407
971,48322
972,48238
973,48153
974,48069
975,47983
976,47899
977,47814
978,47729
979,47644
980,47559
981,47474
982,47389
983,47305
984,47220
985,47135
986,47050
987,46965
988,46881
989,46796
990,46712
991,46628
992,46544
993,46460
994,46376
995,46293
996,46210
997,46126
998,46043
999,45961
