[25.530344,-42.521549,5.927544,-16.374836,-21.930275,7.530569,-32.677647,53.207596,-2.549615,26.917459,0.671126,-26.572491,-0.468148,25.529543;
-38.960209,11.078021,-14.280883,-19.929008,8.120157,-44.066586,44.210308,-0.419792,36.669067,0.865034,-30.668375,17.814802,25.445333;
-38.529999,11.988757,-13.523308,-18.434319,10.392166,-43.580002,44.484573,-1.361355,36.659378,0.588487,-31.879623,18.340349,25.423010;
-40.695805,11.117407,-15.512221,-21.018841,7.346213,-46.932083,45.915462,2.169656,40.531464,1.373949,-33.300735,19.679689,25.400421;
-45.969322,6.255438,-21.517683,-28.005737,0.455779,-53.910053,43.620514,3.212039,42.799526,-0.698358,-37.850182,17.786669,25.379057;
-38.331928,14.010266,-13.825653,-19.897865,9.925877,-47.232601,45.503754,-1.471827,39.106312,0.053881,-33.827232,21.671850,25.360399;
-36.888584,14.749042,-12.485752,-18.090054,12.749485,-47.112720,43.875835,-5.766582,37.526268,2.360544,-31.738831,22.349531,25.345972;
-38.730198,14.247408,-13.246499,-20.320715,9.459929,-49.346046,47.566936,-1.200933,40.504459,1.967507,-34.452816,20.647150,25.336943;
-46.067234,6.048680,-22.299223,-30.107393,-0.649049,-57.904514,44.635357,-0.262620,42.948837,1.426499,-37.299732,17.444769,25.333975;
-37.639187,13.902454,-13.562660,-20.446260,11.122116,-47.406269,48.382015,-3.733540,37.572155,1.164492,-32.974014,19.129324,25.336918;
-36.009052,13.918208,-11.947279,-18.740355,13.491908,-45.196018,47.248535,-7.580529,33.249516,1.544195,-29.740593,18.121429,25.345118;
-37.398132,12.852252,-13.222019,-20.811848,11.053057,-45.030525,49.035984,-5.053826,33.616032,1.233647,-30.932083,15.920997,25.357401;
-44.542706,4.577367,-22.255962,-29.545582,2.182012,-50.875210,46.283279,-3.420618,35.010105,0.669882,-34.033123,10.045285,25.372425;
-39.110924,10.548150,-14.831668,-21.931398,9.761721,-43.020187,48.943005,-3.562715,34.150459,2.361633,-29.332306,12.776880,25.388786;
-37.216721,11.726439,-12.982498,-19.819458,11.995724,-40.269749,48.024014,-6.415396,30.176170,1.579885,-27.245825,13.439776,25.405382;
-37.831142,11.541900,-13.341043,-20.440674,10.049282,-41.457729,47.355194,-4.416592,31.683109,0.368539,-29.685352,12.096427,25.421438;
-43.851261,4.672646,-20.228170,-26.199553,5.247000,-42.551495,48.717873,-1.128544,33.859600,0.069651,-32.786190,6.876522,25.436607;
-41.429169,7.625227,-16.853006,-22.768545,7.964952,-40.686813,48.675579,-0.887282,33.688553,0.519211,-31.307859,9.385543,25.450716;
-38.460709,10.260179,-13.945304,-19.709620,10.593678,-39.534271,46.877869,-3.076489,31.902729,0.811577,-28.955400,11.802159,25.463823;
-38.972775,9.909089,-14.282270,-20.085634,9.496974,-39.919815,46.866070,-1.885957,32.846107,-0.059779,-29.887508,11.531210,25.476051;
-42.533127,5.777011,-18.566643,-23.868963,5.379773,-42.709591,46.251919,-0.336498,34.242832,-0.045452,-30.494621,11.248534,25.487526;
-42.511181,5.798955,-18.560619,-24.082344,4.282108,-44.153519,44.932545,-0.534726,33.655468,-1.232259,-31.612453,11.179079,25.498226;
-39.125149,9.251823,-14.503346,-19.589319,8.783310,-40.824383,45.547291,-1.759092,32.202930,-0.774885,-29.693993,12.697395,25.508028;
-38.566216,9.836168,-14.096549,-19.676567,7.672932,-42.302910,44.462116,-1.671607,32.325367,-0.817667,-29.347818,13.549001,25.516779;
-41.598797,6.468036,-17.273869,-22.408199,4.721073,-44.457951,43.790859,-0.935537,33.079651,-0.918330,-30.281712,12.223269,25.524269;
-43.940277,3.375278,-20.987627,-26.680031,-0.141535,-48.918877,40.124550,-3.794042,29.408689,-5.409092,-35.128101,7.872487,25.530315;
-39.015247,8.871564,-14.740534,-19.854916,7.228467,-42.394638,43.585449,-2.662157,31.230679,-0.710709,-29.151541,11.889118,25.534843;
-38.598839,9.235927,-14.373986,-19.512524,7.791715,-41.554752,44.125256,-2.501242,30.766510,-1.058771,-29.226364,11.488042,25.537872;
-40.665268,7.005946,-16.553339,-21.503824,5.848062,-42.389366,44.471954,-1.636654,31.780422,-0.113506,-29.202473,9.970407,25.539402;
-44.590000,1.980581,-22.443277,-27.765198,-0.001732,-46.492302,41.827888,-3.725143,29.033154,-3.356764,-32.973480,5.761405,25.539553;
-39.663738,7.947988,-15.620432,-20.469486,7.935366,-39.055759,46.349682,-2.259354,30.429350,0.151061,-28.383162,8.532235,25.538578;
-38.729362,9.007953,-14.664660,-19.752104,9.053431,-37.336388,47.072926,-3.108522,29.481358,0.676063,-27.135788,8.085896,25.536720;
-40.714424,7.499805,-15.886012,-21.143559,7.801475,-37.536266,47.766029,-1.982637,30.769192,1.543443,-27.714657,6.367323,25.534208;
-45.939262,1.370713,-22.505203,-27.353727,2.797445,-39.397930,48.730247,-0.311552,32.148876,1.540745,-30.075974,1.644000,25.531240;
-40.577122,7.942529,-15.442104,-20.866833,8.428951,-35.250668,49.817535,-2.203538,30.083971,1.610188,-26.691109,5.713943,25.528101;
-39.079746,9.361352,-14.041476,-19.909109,9.633987,-33.868404,49.981110,-3.868782,28.063393,1.372139,-25.749601,5.729071,25.524996;
-40.509476,8.525311,-14.337046,-20.056986,8.881806,-34.302925,50.534286,-3.497091,27.915222,0.806858,-26.741690,4.041393,25.522064;
-46.158905,1.392085,-22.282784,-27.577894,2.726199,-37.244411,51.298195,-0.841261,30.779535,2.356253,-26.686661,2.361100,25.519474;
-41.304234,7.248947,-16.027973,-21.894829,7.461255,-34.260761,51.458508,-3.669974,26.499184,-0.695367,-26.742832,3.538412,25.517416;
-39.035881,8.792467,-14.300730,-19.944515,9.722275,-32.927303,51.478558,-5.037084,23.982534,-1.645565,-25.162556,6.299941,25.516001;
-39.760654,8.618483,-13.976789,-19.554369,9.284466,-33.106277,52.206753,-4.533213,23.800650,-2.128632,-25.545773,5.021719,25.515305;
-44.751022,2.314747,-20.716326,-25.298691,4.891424,-34.147594,54.175476,-1.952629,26.076006,-1.314606,-25.427542,2.714050,25.515301;
-42.416412,5.174539,-17.358059,-22.130579,7.222251,-33.184952,53.464279,-4.053713,23.251146,-3.443591,-26.062025,2.316679,25.515955;
-39.313869,7.960499,-14.398514,-19.327379,10.400493,-31.265465,53.492237,-5.284797,20.897617,-4.188815,-25.283360,4.058663,25.517076;
-39.468250,8.433546,-13.565879,-18.663664,10.166883,-31.939102,52.847187,-5.942757,20.403307,-4.126310,-25.007278,4.042615,25.518423;
-44.081341,2.814066,-19.519581,-23.493465,6.613567,-32.586285,54.933262,-2.726324,23.705910,-2.687618,-25.217918,1.604317,25.519667;
-43.391163,4.005281,-17.993866,-22.194296,7.382522,-32.549580,54.561394,-2.843858,23.756226,-2.553621,-25.942188,0.749448,25.520554;
-39.686981,7.572805,-14.608296,-19.317263,10.330285,-31.540323,53.403557,-4.373794,22.188364,-3.064638,-25.362885,3.319290,25.520782;
-39.132179,8.700443,-13.624183,-18.949133,9.855794,-32.814762,52.009972,-4.692292,23.328823,-1.627828,-24.452312,4.425345,25.520117;
-42.926018,4.398278,-18.109560,-22.157944,7.679752,-33.156761,54.169365,-0.959422,27.258461,-0.296988,-25.716682,2.410465,25.518303;
-44.848854,2.437747,-20.149446,-24.219599,5.903094,-34.631290,54.007809,0.610396,29.736256,0.827658,-27.503281,0.118137,25.515219;
-39.969402,7.636457,-15.506347,-20.160799,9.352597,-34.029491,51.752575,-2.622193,27.126913,-0.408063,-26.163948,5.238184,25.510698;
-38.686028,9.328515,-13.916626,-19.099648,9.132472,-36.342690,48.853233,-4.028113,28.000088,0.512661,-25.164581,8.365020,25.504499;
-41.826916,6.307431,-17.112122,-21.411083,7.855057,-36.323650,51.294594,0.133869,32.192310,1.342907,-27.528175,6.221995,25.496437;
-46.056938,1.376747,-22.559372,-26.507414,3.332604,-40.042595,51.030605,3.542296,37.368523,4.171510,-27.890583,6.058298,25.486322;
-40.324913,8.095924,-16.105198,-21.064344,7.794460,-38.893723,49.355900,0.130819,34.021763,1.696424,-27.727440,10.522358,25.474041;
-38.535217,10.267568,-13.895583,-18.873182,9.624324,-39.421009,47.463337,-2.235276,32.604343,0.785193,-28.187653,11.893173,25.459528;
-40.282745,8.956376,-15.794495,-20.919220,7.525856,-41.994175,47.335682,0.312970,36.760468,2.552291,-28.429695,13.360928,25.442966;
-46.947041,1.453732,-24.196522,-29.095695,0.163832,-48.030994,46.918465,4.170382,42.067665,4.154873,-31.434752,10.301884,25.424707;
-39.393517,10.347913,-15.218104,-20.768208,8.142287,-43.601387,47.259052,-0.447273,36.806938,1.534519,-30.000687,15.661560,25.405317;
-37.633820,12.352523,-13.427020,-18.978712,10.945333,-43.318954,46.354050,-2.906558,35.053650,0.734625,-30.601551,17.353340,25.385761;
-38.765026,12.037295,-14.090203,-19.956823,9.375343,-45.993401,47.326447,-0.389747,38.590389,2.543706,-31.324465,17.996834,25.367334;
-46.164280,4.776177,-22.894003,-29.851656,-0.592807,-55.528137,43.930389,0.885937,42.157932,1.280470,-35.637650,15.995340,25.351473;
-39.173958,12.574188,-15.113539,-21.184975,9.871551,-47.520195,47.657974,-1.858039,39.136040,1.350603,-32.951900,19.051596,25.339558;
-36.528385,14.562490,-12.646622,-19.030861,13.817512,-46.729919,44.977558,-6.894311,35.520519,1.513940,-30.441113,21.864115,25.332829;
-37.026508,14.271750,-13.038309,-19.766979,12.399649,-47.955330,46.870564,-5.098948,36.704449,1.928504,-31.753719,20.994295,25.332045;
-43.480026,8.957672,-19.037962,-26.985907,3.567106,-55.542313,44.868660,-1.392512,42.139572,2.678785,-33.868164,19.767733,25.337341;
-39.563423,12.422365,-15.210432,-22.443150,9.040796,-49.971634,46.380394,-3.166923,39.293194,2.045347,-32.394787,19.212559,25.348137;
-36.791702,13.256719,-12.910533,-19.435482,13.460760,-45.102264,45.940247,-7.098235,34.301311,2.183370,-29.303719,18.837639,25.363394;
-36.988640,13.242665,-12.676774,-19.881227,11.313822,-45.446671,46.567848,-5.246934,34.491474,2.166943,-29.410069,18.610422,25.381798;
-42.351902,8.117471,-18.057375,-24.997953,5.265198,-49.241333,45.470604,-0.858358,39.305141,3.554384,-30.597754,16.634037,25.401930;
-41.629242,8.618534,-17.094299,-23.448395,6.164460,-47.252312,45.582130,-0.309182,39.077259,3.092638,-30.843204,14.882153,25.422451;
-38.300861,11.137452,-13.764291,-19.745665,9.887699,-43.360462,45.112106,-3.452455,34.525620,2.310863,-28.137039,16.165808,25.442373;
-37.967678,11.295568,-13.374972,-19.353802,9.678685,-42.747505,44.891144,-2.675369,34.367424,1.221635,-29.558277,14.954167,25.460968;
-41.999260,7.493189,-17.277744,-22.675787,5.579848,-45.381260,44.509060,0.542557,37.881413,2.386398,-30.598366,13.497063,25.477858;
-43.885960,5.239768,-19.561802,-24.806486,2.946647,-46.881142,44.009541,1.800883,39.115154,2.834626,-30.512993,13.454111,25.492832;
-39.949924,9.430341,-14.632957,-19.406462,8.187795,-42.640045,44.185394,-0.614895,35.595459,0.976402,-29.502815,14.522695,25.505909;
-38.673462,10.619284,-13.718376,-18.573381,8.739160,-42.040928,43.687206,-1.273804,34.866646,0.776712,-29.150223,15.104482,25.517239;
-41.932594,7.806645,-15.979958,-20.399977,6.765416,-43.214478,43.990978,1.789081,38.028400,1.685910,-29.994488,13.697777,25.526913;
-45.715328,3.226112,-20.819895,-25.043575,2.118907,-46.596550,42.277824,1.523599,37.556686,0.046718,-32.711075,10.563521,25.535000;
-41.203171,8.703728,-14.434902,-18.805225,7.863684,-42.189579,43.480335,0.746571,36.397903,1.166415,-28.719482,14.470771,25.541506;
-39.310822,10.176488,-13.143917,-17.955950,9.151093,-40.647961,43.384529,-0.632452,34.280411,0.132948,-28.840858,14.449212,25.546429;
-41.568130,8.437815,-14.262930,-18.542070,8.380115,-41.370209,43.413509,0.642898,35.852985,1.057924,-29.246492,12.680016,25.549774;
-48.117805,0.103565,-23.488222,-27.923246,-0.146762,-47.320995,39.498470,-3.264437,29.633747,-8.726454,-41.127029,0.411358,25.551594;
-41.564575,8.197200,-14.213434,-18.546822,9.021758,-39.410095,44.721905,0.259723,34.590847,0.558752,-29.097008,11.351850,25.552143;
-39.728310,9.468611,-13.409877,-18.348967,9.820632,-37.896164,45.431980,-0.948731,32.104904,-1.017939,-29.582434,11.413873,25.551605;
-41.068848,8.283852,-14.123176,-18.636383,9.407576,-38.039902,45.748711,-0.715705,33.170158,0.894170,-29.502220,8.625613,25.550259;
-47.674690,0.522736,-21.157099,-23.102636,8.587640,-34.825008,50.678337,2.645973,32.543335,-5.496919,-40.881046,-5.868867,25.548395;
-42.270950,6.714872,-15.523091,-19.701321,9.669066,-35.685581,48.501381,0.382465,33.425617,1.390906,-30.111471,4.669388,25.546350;
-39.598690,8.857418,-13.877980,-18.777782,10.338262,-35.407894,47.733517,-2.221354,30.602055,1.174250,-28.265526,6.318901,25.544357;
-40.550323,8.292086,-13.950918,-19.005112,10.171066,-34.259846,49.107609,-2.384803,30.393248,2.030967,-27.734535,3.778205,25.542612;
-46.861866,1.499608,-20.052536,-23.797405,6.973428,-33.042698,54.538528,3.073627,33.459362,1.815221,-32.412632,-5.848802,25.541239;
-43.403168,5.576037,-15.996340,-21.026527,8.121375,-32.872646,53.586735,0.604050,30.908102,2.096717,-28.347836,-1.161845,25.540407;
-39.925770,8.522814,-13.863239,-19.683496,9.637265,-31.790892,52.315395,-4.025248,25.242426,0.415977,-25.470858,1.871097,25.540070;
-40.281643,8.764639,-12.836462,-18.970804,9.637354,-31.462765,52.835415,-4.513147,23.753305,-0.711231,-26.038141,0.119474,25.540146;
-45.633091,3.095757,-17.956692,-23.154385,6.084462,-32.143246,56.046787,0.765031,28.533953,1.436382,-27.012995,-3.786679,25.540436;
-44.613689,4.060108,-16.787714,-22.004326,6.833463,-32.592155,54.622234,-0.734406,26.352589,-0.630395,-27.889132,-3.758386,25.540739;
-40.458958,7.373604,-14.034816,-19.406471,9.548504,-31.904451,52.892384,-3.506581,23.221880,-2.323721,-26.551506,0.397729,25.540791;
-39.766716,8.314567,-13.162670,-18.895079,9.101929,-33.244892,51.352039,-4.395305,23.256367,-2.106629,-25.413044,2.590200,25.540350;
-42.656040,5.246886,-16.007084,-20.986561,7.335092,-34.103146,52.798187,-0.630193,27.115149,-1.058052,-27.065399,0.824387,25.539309;
-45.005363,2.635356,-18.654179,-23.374350,5.134893,-35.896320,53.087635,2.091219,30.214134,0.529302,-27.726131,1.037086,25.537561;
-40.446671,7.195751,-14.690726,-20.129244,8.371167,-34.547966,51.525227,-1.166393,27.516050,-0.539290,-26.455914,4.979186,25.535194;
-39.251427,8.734303,-13.404492,-19.097200,8.719031,-35.448162,49.802437,-2.596438,27.146351,-0.622004,-26.292324,5.889336,25.532372;
-41.566254,7.039342,-14.884883,-20.692734,6.618877,-37.340004,49.947304,0.058779,30.425589,0.042849,-28.633125,3.951011,25.529364;
-46.093716,1.850134,-20.289480,-25.716757,2.175685,-39.864193,50.843674,3.299965,34.395660,2.585816,-28.766220,2.811620,25.526493;
-40.880245,7.537857,-14.654848,-20.525854,7.278667,-36.139038,51.043652,-0.317041,29.964985,0.248990,-27.820351,4.367421,25.524075;
-39.135731,9.162999,-13.090050,-19.175127,8.689210,-35.077271,50.703316,-2.580873,27.266378,-0.685985,-27.048721,4.988396,25.522364;
-40.817955,8.316674,-13.627374,-19.912418,7.273180,-35.575798,51.911469,-1.121732,28.529160,0.429682,-27.257887,2.625515,25.521519;
-48.115711,-0.508155,-22.487900,-27.666191,1.347375,-37.351887,54.292786,2.938803,32.656391,2.809276,-27.105480,-0.922532,25.521587;
-41.839310,6.832766,-15.132364,-20.939682,6.973491,-33.765575,53.556850,-2.408180,26.328268,-0.593186,-26.439941,-0.119140,25.522461;
-39.507641,8.721424,-13.100483,-18.942160,9.940322,-31.103500,53.694065,-5.252233,21.779448,-2.959292,-26.059780,1.049947,25.523979;
-40.731983,8.569701,-12.826850,-19.188805,8.678641,-31.886492,54.143616,-4.376503,22.590052,-1.713390,-25.633221,-0.815814,25.525906;
-49.614807,-1.942669,-22.920303,-27.128088,4.178959,-30.574886,60.087208,3.106500,29.706272,2.684880,-24.320175,-3.218091,25.528032;
-42.875500,6.255591,-14.850586,-20.511223,8.027244,-30.539167,56.228207,-2.635033,24.160582,-1.036250,-25.312702,-2.301362,25.530149;
-39.940536,8.406805,-12.950411,-18.602961,10.641641,-29.537663,55.047928,-5.003942,20.088980,-3.744342,-25.541431,0.419052,25.532066;
-40.213207,8.769382,-12.862793,-19.409597,9.079617,-31.092554,53.546280,-5.791714,20.598452,-2.230123,-24.306103,0.798686,25.533674;
-48.577988,-1.695834,-23.573822,-28.198177,2.610254,-33.272465,55.937840,-1.424916,24.335203,-1.925020,-26.489529,-2.381582,25.534826;
-43.588631,4.574695,-16.936287,-21.981241,7.378844,-31.470770,55.274605,-2.313978,23.494246,-2.206296,-25.486248,0.690495,25.535393;
-39.735317,7.796327,-14.270247,-19.815903,9.450647,-31.455439,53.058960,-4.525426,21.774183,-2.535129,-24.169167,4.516858,25.535263;
-39.576153,8.530717,-13.429358,-19.179691,8.994527,-33.480217,51.505798,-4.549767,22.317980,-2.319947,-24.773911,4.897663,25.534283;
-46.236874,0.087007,-22.738348,-27.722359,1.733155,-37.865055,51.025051,-2.099001,25.050377,-2.865871,-27.160862,2.672416,25.532375;
-43.611549,3.666650,-18.881346,-24.033848,4.769861,-36.678726,51.159882,-1.183473,26.458467,-1.883926,-26.334923,5.526935,25.529549;
-39.665394,7.606197,-15.196845,-20.508938,8.381067,-35.272724,50.539429,-2.352602,25.834785,-1.644383,-25.591702,8.378084,25.525873;
-39.047405,8.982728,-13.586323,-19.195292,8.737612,-36.357056,49.128063,-2.836833,26.212255,-2.190559,-26.507946,8.707132,25.521595;
-42.625229,4.923941,-18.067562,-23.235641,5.193843,-38.132450,50.246193,0.150211,29.583773,-1.066342,-26.960901,7.938521,25.516972;
-44.450191,2.767986,-20.311773,-25.389978,2.980602,-39.967262,49.805183,0.659102,30.354593,-1.211625,-28.359747,6.677006,25.512486;
-39.918144,7.664924,-15.191629,-20.721642,7.765110,-36.523464,50.518291,-1.141468,28.022137,-1.840858,-26.622829,9.243459,25.508455;
-38.812023,9.064864,-13.422322,-18.919474,8.921509,-36.397503,50.164238,-2.249213,26.691612,-2.611434,-27.071617,7.975609,25.505037;
-41.732002,5.895527,-16.693151,-22.047800,5.879227,-37.894661,51.222252,0.260272,29.335703,-1.402595,-26.799118,6.945481,25.502241;
-45.438675,1.060828,-21.963539,-27.316511,0.828991,-41.430584,49.926563,-0.343032,27.980183,-3.364894,-28.801306,3.983003,25.499823;
-40.365154,6.906078,-15.340876,-20.800711,7.369153,-36.083649,52.588062,-0.618686,26.141857,-4.127251,-27.476583,6.134823,25.497305;
-38.445366,8.946640,-13.471398,-19.585541,7.757287,-36.899857,51.366699,-2.155250,24.651150,-4.110787,-25.466463,9.014450,25.494089;
-40.802860,6.725677,-15.768164,-21.938948,5.175404,-38.417648,52.348610,0.311943,27.102898,-3.045266,-25.807243,8.638439,25.489595;
-46.139019,-0.066673,-23.722719,-30.481022,-3.336278,-45.443275,48.482471,-0.978691,26.838743,-4.815119,-28.258659,6.392188,25.483423;
-40.538025,7.041749,-16.232878,-22.776955,4.684705,-39.311760,51.912582,0.279479,27.530878,-3.240494,-25.772255,10.955647,25.475252;
-38.207203,9.668559,-13.491318,-20.390039,6.958157,-39.161819,50.523769,-1.122690,27.551819,-2.578566,-25.945158,12.578729,25.465166;
-39.799042,8.943451,-14.233519,-21.471811,5.009765,-41.282478,50.806019,1.243260,30.696394,-1.525287,-26.875700,12.423451,25.453403;
-46.688210,0.450652,-24.276323,-31.469231,-3.850903,-48.294434,48.049297,2.102078,33.962120,-0.136284,-27.668076,12.062055,25.440540;
-41.400005,7.524021,-16.651209,-23.232691,4.470063,-42.798756,50.458817,2.164404,34.365013,0.493141,-27.700703,13.223392,25.427179;
-38.092167,10.923670,-13.236417,-19.989321,8.276195,-41.464375,48.680779,-1.837801,31.308117,-0.505897,-27.590622,14.343429,25.413897;
-38.808846,10.752759,-13.488942,-19.976561,8.406458,-42.000980,48.967499,-1.684178,32.508682,0.491953,-28.649796,12.800786,25.401037;
-46.052689,2.342002,-22.801376,-28.526711,1.788902,-45.383522,51.101166,3.727272,39.346893,4.444263,-28.732235,10.209697,25.388823;
-42.402943,6.998283,-17.908623,-23.770494,6.867690,-41.414242,52.784031,1.837394,37.303009,4.119431,-27.475040,10.496012,25.377079;
-37.894203,11.183853,-13.668592,-20.016224,11.610244,-38.821281,51.229752,-5.041390,29.653360,0.504641,-27.617813,10.664377,25.365583;
-37.657124,12.034238,-12.940948,-20.033546,11.487606,-40.061481,50.434406,-6.757098,28.845127,1.541507,-26.380468,9.489049,25.353996;
-44.184349,5.099553,-20.402126,-26.965839,6.568585,-40.807674,55.499535,-0.934496,34.138760,4.021281,-26.476349,5.784971,25.342129;
-42.764694,7.356816,-18.675146,-26.059799,7.293740,-41.249474,55.633343,-2.722686,32.589024,4.391965,-25.646561,6.240554,25.329866;
-37.329582,11.919634,-14.103350,-21.054966,13.988568,-39.089104,54.201824,-8.505023,26.154800,0.599416,-25.046375,9.543895,25.317400;
-35.951920,13.818377,-12.735280,-20.849094,14.468184,-40.683781,52.998478,-10.961157,25.937609,1.881249,-23.367844,10.529800,25.305082;
-41.139450,9.382977,-18.296957,-25.911715,11.250859,-41.327347,58.420929,-6.127434,30.581993,3.159501,-24.272682,7.976132,25.293457;
-43.851017,6.823150,-22.623829,-30.025064,7.715189,-45.750683,57.896347,-7.087224,30.756199,2.569590,-25.550932,6.662189,25.283035;
-35.933659,14.241888,-14.626308,-22.650114,17.210220,-42.050358,56.985195,-13.690212,26.012569,-0.020666,-25.390383,12.506315,25.274336;
-33.599072,16.442074,-12.063272,-20.542995,19.239107,-44.224312,56.245945,-16.418411,25.904240,0.383887,-25.779648,13.837232,25.267788;
-37.585541,14.687273,-16.951124,-25.206926,17.438406,-44.197006,61.842705,-12.107644,29.426714,-0.962199,-27.898888,12.842381,25.263565;
-45.483055,8.489792,-26.355215,-33.852581,8.466768,-51.183880,63.450768,-7.611891,34.323601,-0.539934,-31.739170,8.681283,25.261635;
-35.012489,16.721754,-15.922546,-23.178568,21.470974,-43.643177,62.022442,-16.279850,27.664473,-3.854545,-31.684494,14.901500,25.261875;
-32.299236,18.177643,-11.896314,-20.820326,21.935982,-45.117832,59.202168,-20.185108,25.475435,-2.935480,-29.740131,17.704321,25.263956;
-36.190151,16.523624,-16.157228,-23.940546,20.019762,-42.527103,63.494473,-13.768689,28.950232,-5.253705,-33.293877,15.808582,25.267498;
-47.150528,8.678679,-24.510075,-32.659351,8.178993,-48.198059,67.033157,-0.430763,40.557594,-2.668104,-38.371494,8.150418,25.272049;
-37.391376,15.621302,-16.291761,-24.335371,17.622437,-41.146397,62.762295,-11.407687,29.228853,-5.324302,-33.654034,15.196690,25.277519;
-33.641735,16.661400,-12.949403,-20.903257,19.768976,-42.589970,55.701305,-16.559090,26.396349,-2.948892,-29.563141,16.627344,25.283623;
-36.166451,14.817636,-15.289244,-21.728056,17.691177,-41.660038,58.462711,-12.338014,27.270163,-3.440558,-32.089619,14.292550,25.290525;
-44.390598,9.232298,-20.156290,-27.595783,9.240586,-44.297424,62.318199,-0.886334,37.598343,-1.518898,-38.689339,5.171445,25.298351;
-38.450062,13.490801,-15.536512,-23.135538,12.984559,-42.868622,57.429939,-6.014058,32.663990,-2.967635,-33.706001,12.628500,25.307350;
-35.594898,14.344234,-13.060583,-20.294256,15.909914,-41.137062,53.931763,-10.607313,28.129856,-1.898330,-29.429276,14.986511,25.317900;
-36.649246,13.440295,-14.346653,-21.175325,14.278169,-41.211128,54.556290,-7.663770,29.810118,-1.717445,-30.220819,14.111776,25.330395;
-42.154705,8.091372,-18.987278,-25.280613,9.626967,-43.579155,54.726421,-1.636083,34.387665,-0.833963,-32.949944,10.312905,25.345100;
-40.674187,9.027890,-17.261789,-23.165321,10.752545,-42.621044,53.238636,-2.683467,33.073315,0.507874,-30.656815,10.649603,25.362045;
